"CASE_ENQUIRY_ID","open_dt","TARGET_DT","closed_dt","OnTime","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source"
101001942215,"2016-10-31 09:10:00","","2016-11-10 13:35:24","ONTIME","Closed","Case Closed. Closed date : 2016-11-10 13:35:24.587 Case Resolved BWSC Secured cover 11/9 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Newcastle St & Savannah Ave  Mattapan  MA  ",8,"07",5,"B3","Greater Mattapan",9,"18","1821","INTERSECTION Newcastle St & Savannah Ave",NA,42.3594,-71.0587,"Constituent Call"
101001943517,"2016-11-01 16:50:00","","2016-11-04 14:33:24","ONTIME","Closed","Case Closed. Closed date : 2016-11-04 14:33:24.423 Case Resolved BWSC Lowered tube & secured cover 11/2 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","620 Washington St  Boston  MA  02111",3,"1C",2,"A1","Downtown / Financial District",4,"Ward 3","0308","620 Washington St",2111,42.3525,-71.0623,"Constituent Call"
101001948808,"2016-11-09 13:43:00","","2016-11-28 09:52:24","ONTIME","Closed","Case Closed. Closed date : 2016-11-28 09:52:24.277 Case Resolved CONTRACTOR REPAIRED MANHOLE 11/18 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","563 Ashmont St  Dorchester  MA  02122",8,"07",3,"C11","Dorchester",7,"Ward 16","1610","563 Ashmont St",2122,42.2893,-71.0507,"Constituent Call"
101001949484,"2016-11-10 13:26:00","","2016-11-15 09:14:50","ONTIME","Closed","Case Closed. Closed date : 2016-11-15 09:14:50.947 Case Resolved BWSC REPLACED HYDRANT COVER 11/10 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Blue Hill Ave & Georgia St  Dorchester  MA  ",9,"10B",9,"B2","Roxbury",13,"12","1202","INTERSECTION Blue Hill Ave & Georgia St",NA,42.3594,-71.0587,"Constituent Call"
101001951361,"2016-11-14 13:05:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Eversource","INFO","","","207 Massachusetts Ave  Boston  MA  02115",4,"10A",7,"D4","Back Bay",14,"Ward 4","0406","207 Massachusetts Ave",2115,42.3448,-71.0869,"Constituent Call"
101001952918,"2016-11-16 10:32:00","","2016-11-21 13:58:05","ONTIME","Closed","Case Closed. Closed date : 2016-11-21 13:58:05.587 Case Noted Located loose drain MH cover @ location and secured  no noise on departure 11/16 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Centre St & Oakview Ter  Jamaica Plain  MA  ",9,"02",6,"E13","Jamaica Plain",11,"19","1901","INTERSECTION Centre St & Oakview Ter",NA,42.3594,-71.0587,"Constituent Call"
101001956413,"2016-11-21 15:38:00","","2016-11-22 15:59:05","ONTIME","Closed","Case Closed. Closed date : 2016-11-22 15:59:05.507 Case Resolved REPLACED A 14X16 COVER 11/21   ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","540 Columbia Rd  Dorchester  MA  02125",7,"03",7,"B2","Dorchester",13,"Ward 13","1305","540 Columbia Rd",2125,42.316,-71.0666,"Constituent Call"
101001959537,"2016-11-28 08:47:00","","2016-12-08 09:42:31","ONTIME","Closed","Case Closed. Closed date : 2016-12-08 09:42:31.177 Case Noted WE CHECKED THE INTERSECTION FOR A LOOSE MANHOLE COVER. WE DIDN'T FIND ANY PROBLEM. ALL COVERS WERE ON AND SECURE. 12/2 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of D St & Congress St  Boston  MA  ",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"6","0601","INTERSECTION D St & Congress St",NA,42.3594,-71.0587,"Constituent Call"
101001959751,"2016-11-28 11:32:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Eversource","INFO","","","530 E Broadway  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 6","0604","530 E Broadway",2127,42.3357,-71.0432,"Constituent Call"
101001960900,"2016-11-29 20:07:00","","2016-11-30 09:57:38","ONTIME","Closed","Case Closed. Closed date : 2016-11-30 09:57:38.103 Case Noted This is a coal chute cover  not BWSC cover.  ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","167 Warren Ave  Boston  MA  02116",4,"1C",2,"D4","South End",6,"Ward 4","0403","167 Warren Ave",2116,42.344,-71.0762,"Constituent Call"
101001961808,"2016-11-30 23:27:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Gas_Odor_Leak","INFO","","","140 Norfolk St  Dorchester  MA  02124",8,"07",4,"B3","Dorchester",9,"Ward 17","1708","140 Norfolk St",2124,42.2878,-71.0778,"Constituent Call"
101001962157,"2016-12-01 11:44:00","","2016-12-08 09:46:34","ONTIME","Closed","Case Closed. Closed date : 2016-12-08 09:46:34.947 Case Noted INVESTIGATED LEAK. PROPERTY OWNER IS USING A PRESSURE WASHER AT THIS LOCATION. 12/1 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","540 Columbia Rd  Dorchester  MA  02125",7,"03",7,"B2","Dorchester",13,"Ward 13","1305","540 Columbia Rd",2125,42.316,-71.0666,"Constituent Call"
101001963713,"2016-12-03 17:27:00","","2016-12-05 14:25:07","ONTIME","Closed","Case Closed. Closed date : 2016-12-05 14:25:07.417 Case Resolved BWSC Sealed a loose manhole 12/3  ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Centre St & Oakview Ter  Jamaica Plain  MA  ",9,"02",6,"E13","Jamaica Plain",11,"19","1901","INTERSECTION Centre St & Oakview Ter",NA,42.3594,-71.0587,"Constituent Call"
101001965916,"2016-12-07 09:20:00","","2016-12-07 17:08:47","ONTIME","Closed","Case Closed. Closed date : 2016-12-07 17:08:47.78 Case Noted ALL BWSC COVERS OK. THERE IS AN ELECTRIC COVER MAKING A CLICKING SOUND 12/7 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of W Fourth St & E St  South Boston  MA  ",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"6","0603","INTERSECTION W Fourth St & E St",NA,42.3594,-71.0587,"Constituent Call"
101001967427,"2016-12-09 10:39:00","","2016-12-16 16:03:05","ONTIME","Closed","Case Closed. Closed date : 2016-12-16 16:03:05.597 Case Referred to External Agency BWSC has forwarded the service request to the contractor working at this location for MassDOT. The contractor is now investigating the situation. Please contact Boston 311 for further questions or concerns about this issue. Thank you.  ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","INTERSECTION of Commonwealth Ave & University Rd  Boston  MA  ",NA,"",0,"","",0,"0","","INTERSECTION Commonwealth Ave & University Rd",NA,42.3594,-71.0587,"Constituent Call"
101001970309,"2016-12-14 14:14:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","663 Hyde Park Ave  Roslindale  MA  02131",12,"08",5,"E18","Roslindale",10,"Ward 18","1808","663 Hyde Park Ave",2131,42.2777,-71.1197,"Constituent Call"
101001971607,"2016-12-16 14:48:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Eversource","INFO","","","INTERSECTION of Decatur St & Border St  East Boston  MA  ",1,"09",1,"A7","East Boston",1,"1","0104","INTERSECTION Decatur St & Border St",NA,42.3594,-71.0587,"Constituent Call"
101001974937,"2016-12-22 09:16:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_MBTA","INFO","","","INTERSECTION of Dartmouth St & Saint James Ave  Boston  MA  ",4,"1C",2,"D4","Back Bay",6,"4","0402","INTERSECTION Dartmouth St & Saint James Ave",NA,42.3594,-71.0587,"Constituent Call"
101001974938,"2016-12-22 09:17:00","","2017-01-22 20:40:20","ONTIME","Closed","Case Closed. Closed date : 2017-01-22 20:40:20.1 Case Noted not BWSC ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","INTERSECTION of Blagden St & Dartmouth St  Boston  MA  ",4,"1C",2,"D4","Back Bay",6,"4","0402","INTERSECTION Blagden St & Dartmouth St",NA,42.3594,-71.0587,"Constituent Call"
101001974948,"2016-12-22 09:27:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","INTERSECTION of Dartmouth St & Saint James Ave  Boston  MA  ",4,"1C",2,"D4","Back Bay",6,"4","0402","INTERSECTION Dartmouth St & Saint James Ave",NA,42.3594,-71.0587,"Constituent Call"
101001982181,"2017-01-05 09:45:00","","2017-01-10 11:17:07","ONTIME","Closed","Case Closed. Closed date : 2017-01-10 11:17:07.13 Case Noted BWSC  CHECKED UP AND DOWN BOTH STREETS AND DIDNT FIND ANY LOOSE COVERS. WE CHECKED A2 COVERS   WATER BOX COVERS AND CB?S  NO PROBLEM FOUND. 1/6 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Nancia St & Bayswater St  East Boston  MA  ",1,"09",1,"A7","East Boston",1,"1","0112","INTERSECTION Nancia St & Bayswater St",NA,42.3594,-71.0587,"Constituent Call"
101001983471,"2017-01-07 09:04:00","","2017-01-09 09:46:27","ONTIME","Closed","Case Closed. Closed date : 2017-01-09 09:46:27.54 Case Noted Replaced curb box cover 1/7 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","3-5 Organ Park St  Roslindale  MA  02131",12,"02",6,"E13","Jamaica Plain",10,"Ward 19","1912","3-5 Organ Park St",2131,42.2884,-71.1132,"Constituent Call"
101001986405,"2017-01-11 09:23:00","","2017-01-18 08:19:45","ONTIME","Closed","Case Closed. Closed date : 2017-01-18 08:19:45.41 Case Resolved BWSC REPAIRED MANHOLE 1/17 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Exeter St & Newbury St  Boston  MA  ",4,"1C",7,"D4","Back Bay",14,"5","0508","INTERSECTION Exeter St & Newbury St",NA,42.3594,-71.0587,"Constituent Call"
101001988408,"2017-01-13 13:13:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","46 Gloucester St  Boston  MA  02115",4,"1C",8,"D4","Back Bay",14,"Ward 5","0509","46 Gloucester St",2115,42.3488,-71.0842,"Constituent Call"
101001988500,"2017-01-13 14:58:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","INTERSECTION of Sumner St & Orleans St  East Boston  MA  ",1,"09",1,"A7","East Boston",1,"1","0103","INTERSECTION Sumner St & Orleans St",NA,42.3594,-71.0587,"Constituent Call"
101001989734,"2017-01-16 17:42:00","","2017-01-23 10:35:52","ONTIME","Closed","Case Closed. Closed date : 2017-01-23 10:35:52.363 Case Resolved CHECKED AREA INBOUND AND OUT  FOUND STREET LIGHTING COVER THAT IS LOOSE  NO BWSC COVERS LOOSE 1/19 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Arlington St & Commonwealth Ave  Boston  MA  ",4,"1C",7,"A1","Beacon Hill",14,"5","0503","INTERSECTION Arlington St & Commonwealth Ave",NA,42.3594,-71.0587,"Constituent Call"
101001991159,"2017-01-18 12:35:00","","2017-01-19 11:14:41","ONTIME","Closed","Case Closed. Closed date : 2017-01-19 11:14:41.283 Case Noted CREW MET WITH CALLER AT LOCATION.  OK ON ARRIVAL  NO WATER COMING OUT OF MANHOLE OR STREET 1/18 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","55 Constitution Rd  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"02","0202","55 Constitution Rd",2129,42.3731,-71.0569,"Constituent Call"
101001991887,"2017-01-19 11:34:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Eversource","INFO","","","194 Mount Vernon St  West Roxbury  MA  02132",12,"06",6,"E5","West Roxbury",12,"Ward 20","2012","194 Mount Vernon St",2132,42.2875,-71.1634,"Constituent Call"
101001993936,"2017-01-22 14:40:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","INTERSECTION of Henley St & Warren St  Charlestown  MA  ",3,"1A",1,"A15","Charlestown",2,"2","0201","INTERSECTION Henley St & Warren St",NA,42.3594,-71.0587,"Constituent Call"
101001995396,"2017-01-24 11:23:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","200 Nashua St  Boston  MA  02114",3,"1B",8,"A1","Downtown / Financial District",3,"03"," ","200 Nashua St",2114,42.3672,-71.0663,"Constituent Call"
101001996422,"2017-01-25 14:40:00","","2017-01-30 08:11:46","ONTIME","Closed","Case Closed. Closed date : 2017-01-30 08:11:46.29 Case Resolved Dear Constituent     The Boston Public Works Construction Inspection Unit (CIU) Inspector has identified that vault on the sidewalk needing attention as the responsibility of Eversource Electric.     Replacing or repairing vaults is not an easy repair.      Eversource has to have the vaults custom made for each separate location.      This takes time.  In addition the construction itself is technical and involved  as well as expensive.     We have informed Eversource Electric that they have to set aside resources to repair vaults around the City.    The estimated time for replacement is 6-9 months.      However  we will require Eversource to make a temporary repair such as the use of asphalt  especially if it is a major tripping hazard.     The temporary repair should be done within 3 business days.     For any questions or concern  please contact the number listed below    Sincerely     Mark Cardarelli  Supervisor of Utility Coordination and Compliance  Boston Public Works Department  617-635-4951 Office ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","PWDx_Contractor Complaints","PWDx","","","16-18 Kneeland St  Boston  MA  02111",4,"1C",2,"A1","Boston",4,"03","0308","16-18 Kneeland St",2111,42.351,-71.0622,"Constituent Call"
101001997396,"2017-01-26 17:19:00","","2017-01-30 09:38:52","ONTIME","Closed","Case Closed. Closed date : 2017-01-30 09:38:52.017 Case Resolved BWSC CHECKED MANHOLES IN AREA OK BWSC LINE DOWN & RUNNING ON ARRIVAL & DEPARTURE 1/26 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","1065 Commonwealth Ave  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",14,"Ward 21","2103","1065 Commonwealth Ave",2134,42.3527,-71.1233,"Constituent Call"
101001999261,"2017-01-30 08:46:00","","2017-02-01 09:57:21","ONTIME","Closed","Case Closed. Closed date : 2017-02-01 09:57:21.443 Case Noted NO COLLAPSING MH FOUND IN AREA 1/30 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Farragut Rd & E First St  South Boston  MA  ",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"6","0609","INTERSECTION Farragut Rd & E First St",NA,42.3594,-71.0587,"Twitter"
101001999315,"2017-01-30 09:25:00","","2017-01-31 08:52:48","ONTIME","Closed","Case Closed. Closed date : 2017-01-31 08:52:48.437 Case Noted Internal problem  no leak on service 1/30 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","131 I St  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 6","0606","131 I St",2127,42.3337,-71.0401,"Constituent Call"
101002000276,"2017-01-31 11:32:00","","2017-02-02 09:51:26","ONTIME","Closed","Case Closed. Closed date : 2017-02-02 09:51:26.083 Case Resolved No water surfacing on arrival.  Correlated area no leak detected and no noise on service for #38 2/1 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","38 Louder's Ln  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 19","1902","38 Louder's Ln",2130,42.3051,-71.1265,"Constituent Call"
101002001969,"2017-02-02 16:57:00","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Eversource","INFO","","","650 Albany St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","650 Albany St",2118,42.336,-71.0695,"Constituent Call"
101002005781,"2017-02-09 09:57:00","","2017-02-13 15:42:32","ONTIME","Closed","Case Closed. Closed date : 2017-02-13 15:42:32.737 Case Resolved NO LOOSE  COVER FOUND IN THIS AREA. 2/9 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","725 Harrison Ave  Roxbury  MA  02118",4,"1C",3,"D4","South End",6,"Ward 8","0802","725 Harrison Ave",2118,42.3384,-71.0713,"Constituent Call"
101002008096,"2017-02-10 15:11:52","","2017-02-10 15:12:15","ONTIME","Closed","Case Closed. Closed date : 2017-02-10 15:12:15.523 Case Invalid test ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","40 Saunders St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2106","40 Saunders St",2134,42.3533,-71.1423,"Constituent Call"
101002010793,"2017-02-13 09:15:00","","2017-02-13 15:43:41","ONTIME","Closed","Case Closed. Closed date : 2017-02-13 15:43:41.947 Case Resolved BWSC walked up and down entire block all BWSC mh's found secured 2/13 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","201 Brookline Ave  Boston  MA  02215",4,"10A",8,"D4","Boston",14,"21","2101","201 Brookline Ave",2215,42.3447,-71.1022,"Constituent Call"
101002011271,"2017-02-13 13:26:00","","2017-02-15 14:47:34","ONTIME","Closed","Case Closed. Closed date : 2017-02-15 14:47:34.033 Case Noted BWSC met with customer no leak  puddle due to snow on cb?s. CB?s clear taking water now 2/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","22 Cedarcrest Rd  West Roxbury  MA  02132",12,"06",6,"E5","West Roxbury",10,"Ward 20","2003","22 Cedarcrest Rd",2132,42.2628,-71.1489,"Constituent Call"
